title	company	location	link
데이터수집개발파트	Nexon	성남 분당구	https://kr.indeed.com/viewjob?jk=475cc377417d9a5b
저축은행 디지털뱅킹팀 데이터분석 경력	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=53ced11b1e0addce
2018년도 국가기상위성센터 공무직근로자(연구원) (전문연구요원 포함)	기상청	대한민국	https://kr.indeed.com/viewjob?jk=fe5510b9dff5b159
[카카오 클라우드] 클라우드 개발자(Monitoring as a Service)	카카오	성남 판교역	https://kr.indeed.com/viewjob?jk=6b65a5a35da64ed3
[멜론] 빅데이터 서비스 개발자	카카오	성남 판교역	https://kr.indeed.com/viewjob?jk=3e2a310c9dd0f693
"Imaging Scientist, Technology Development Center Korea"	Success Korea	경기도 화성	https://kr.indeed.com/viewjob?jk=dd525f7585490793
저축은행 디지털마케팅본부 데이터분석 경력자	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=074bbbc1b7c4d596
웹/앱 개발자 (경력)	빌리콘	수원 장안구	https://kr.indeed.com/viewjob?jk=0e17190c66936750
빅데이터 분석/컨설팅(3년이상 경력)	에이치알 코리아	서울	https://kr.indeed.com/viewjob?jk=1686bc8fdc03fd84
2018년도 국가기상위성센터 공무직근로자(연구원)	기상청	대한민국	https://kr.indeed.com/viewjob?jk=3d941e4b961230cd
Platform server 개발자	Success Korea	성남 분당구	https://kr.indeed.com/viewjob?jk=3da2537c07ea7706
[어니컴(주)] 정적분석(White box testing) 경력 및 신입	어니컴	용인 기흥구	https://kr.indeed.com/viewjob?jk=86e27108e41b2c9f
"판다인터네셔날 ) 앱 개발 및 보수 ,VPN 네트워크 구축 유경험자"	판다인터네셔날	부산 사하구	https://kr.indeed.com/viewjob?jk=8f3522e174fb95c9
[Search&Clova] Clova AI 이미지/비디오 인식 모델 개발 및 데이터 구축 체험형 인턴	네이버	대한민국	https://kr.indeed.com/viewjob?jk=37b785f21c60e74f
웹개발자	Success Korea	서울 잠실역	https://kr.indeed.com/viewjob?jk=2936adf2a7318db5
웹개발자 모집	원오토메이션	창원 의창구	https://kr.indeed.com/viewjob?jk=e4a8d8095243c5bb
저축은행 디지털뱅킹팀 데이터분석	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=51dcabafcf7a0bb0
데이터 분석 및 모델링 (페이코 쿠폰/광고 타겟팅)	NHN	성남 판교역	https://kr.indeed.com/viewjob?jk=4e17fe419583b40b
백엔드 개발자 경력 (대전)	유펜솔루션	대전 유성구	https://kr.indeed.com/viewjob?jk=b964a03867237f11
[S/W] Speech Recognition & Synthesis Engineer	현대자동차그룹	대한민국	https://kr.indeed.com/viewjob?jk=fb21ea899c7580fe
Linux 서버 개발자	Success Korea	성남 판교역	https://kr.indeed.com/viewjob?jk=fe69337a085bae5b
커머스 플랫폼 개발 (데이터 엔지니어)	LINE Plus corporation	성남 서현역	https://kr.indeed.com/viewjob?jk=b245cdab72782813
웹프론트엔드 개발자	Nexon	성남 분당구	https://kr.indeed.com/viewjob?jk=f4a5057bd3043129
"글로벌 플랫폼 쉴드 개발(인증보안,이상결제,평판 등)"	Nexon	성남 분당구	https://kr.indeed.com/viewjob?jk=07f425a9fb3ee67b
데이터 분석/엔지니어 모집	카카오커머스	성남 삼평동	https://kr.indeed.com/viewjob?jk=8d8caa9ce2b86d80
모바일 보안	NHN	성남 판교역	https://kr.indeed.com/viewjob?jk=fa32e47d04a9f932
Fullstack SW개발자	신재생에너지 분야 솔루션기업	성남 판교역	https://kr.indeed.com/viewjob?jk=a2089ff8a19a429f
기술영업(신입/경력)	에이치알 코리아	대한민국	https://kr.indeed.com/viewjob?jk=9fa9d498506f86aa
빅데이터 플랫폼 운영 및 분석구현	Success Korea	서울	https://kr.indeed.com/viewjob?jk=89d3bffd37a2487a
TOAST Cloud 플랫폼 및 서비스 개발	NHN	성남 판교역	https://kr.indeed.com/viewjob?jk=ea2cf2a5e929b0ee
[경력] 빅데이터 플랫폼 엔지니어	카카오	성남 판교역	https://kr.indeed.com/viewjob?jk=61ecdc0ef3cfb66a
"대기업 딥러닝 / 빅데이터 프로젝트 경력자 (석사학위이상, 근무지-전남)"	대기업(유명그룹사)	전라남도 광양	https://kr.indeed.com/viewjob?jk=85e39a73f14a3b07
데이터인프라개발팀 - 데이터 플랫폼 엔지니어	Nexon	성남 분당구	https://kr.indeed.com/viewjob?jk=73457e281df2be21
데이터 플랫폼 개발	NHN PAYCO	성남 판교역	https://kr.indeed.com/viewjob?jk=a65baa1929f29393
빅데이터 전략/마케팅 (과~차장)	Success Korea	서울 중구	https://kr.indeed.com/viewjob?jk=c81984fb6cd9a0c6
[글로벌 Vacuum Pump 제조사] S/W Test Engineer 경력직 채용	(주)씨앤에이코리아	천안 서북구	https://kr.indeed.com/viewjob?jk=7bb1e2b604c071e6
데이터 엔지니어	에이치알 코리아	대한민국	https://kr.indeed.com/viewjob?jk=04f3458db4cc1f14
데이터분석	Success Korea	서울	https://kr.indeed.com/viewjob?jk=67e90e28e81d778d
게임 딥러닝 AI 개발	Success Korea	성남 분당구	https://kr.indeed.com/viewjob?jk=a6df161cf8e96140
데이터인프라개발팀 - 데이터 엔지니어	Nexon	성남 분당구	https://kr.indeed.com/viewjob?jk=c499b3dde5c2e196
바디모션 캡처기술 인공지능(AI) 연구개발 전문기업	인공지능(AI) 연구개발 전문기업	경기도	https://kr.indeed.com/viewjob?jk=8925ce6bab9d00d6
얼굴모션 캡처기술 인공지능(AI) 연구개발 전문기업	인공지능(AI) 연구개발 전문기업	경기도	https://kr.indeed.com/viewjob?jk=4fa50f2ffd370bae
빅데이터 분석/활용(과~차장)	Success Korea	서울	https://kr.indeed.com/viewjob?jk=2dc48511f09843fa
빅데이터 분석	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=13513ddad0382808
2014년도 국립기상연구소 연구원(기간제근로자) 특별 (기상기후 빅데이터 분석)	기상청	대한민국	https://kr.indeed.com/viewjob?jk=1fed0b76bf278b41
카카오 분석 플랫폼 경력 개발자	카카오	성남 판교역	https://kr.indeed.com/viewjob?jk=8ae7c240ef7d5f0b
DevOps 엔지니어(과장~차장급)	TV홈쇼핑	성남 판교역	https://kr.indeed.com/viewjob?jk=8af16ddc1e1a33b3
"로봇관련, R&D_로봇 Skill 개발"	4차산업 공장 자동화 기기 및 소프트웨어	경기도 수원	https://kr.indeed.com/viewjob?jk=50d0ae3f24a94532
"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업"	에이치알 코리아	대한민국	https://kr.indeed.com/viewjob?jk=8c4e16d1785c009f
데이터 분석가 (Business Intelligence Analyst)	코스닥 상장 중견 게임기업	서울 강남구	https://kr.indeed.com/viewjob?jk=c1037225077ca4da
Frontend Developer (Javascript/React)	Bepro Company	서울	https://kr.indeed.com/viewjob?jk=d11342cfe074df78
Android Developer	Bepro Company	서울	https://kr.indeed.com/viewjob?jk=c6bf8184940d37c3
iOS Developer	Bepro Company	서울	https://kr.indeed.com/viewjob?jk=297e6568c740f98e
저축은행 디지털금융본부 Data Science 팀 CSS운영 경력자	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=bfb3ee6d45d67013
대기업 검색엔진 개발 (대리과장급)	차량IT 전문 기업 (대기업)	서울	https://kr.indeed.com/viewjob?jk=c58a6764306089e9
시스템 엔지니어	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=516545e5882be38c
Technical Artist	Success Korea	서울 강남구	https://kr.indeed.com/viewjob?jk=220551aa57f5eed8
운영(Business Operation Management) 경력자	유명메신저회사	서울 성동구	https://kr.indeed.com/viewjob?jk=caccb1d9be6bc918
Software Integration Engineer	Success Korea	서울	https://kr.indeed.com/viewjob?jk=d0ad8d53ad979e23
Operations Associate (운영팀원) - 한국	Beam	서울	https://kr.indeed.com/viewjob?jk=e58c6fe6fd87f03e
개인화 추천서비스 개발	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=18d4b759113240ca
Video Solution System Engineer	Success Korea	서울	https://kr.indeed.com/viewjob?jk=838599aa8cfbcf47
IT 강소기업 JAVA 솔루션 개발자 (경력직) (성수동)	휴먼브릿지앤코	서울	https://kr.indeed.com/viewjob?jk=c34f716ce3a4d2d0
2015년도 하반기 국립기상과학원 연구원(기간제근로자) (마감: 2015.11.27.)	기상청	대한민국	https://kr.indeed.com/viewjob?jk=db942c4ebdfb908a
빅데이터 플랫폼 운영 및 분석구현	Success Korea	서울	https://kr.indeed.com/viewjob?jk=89d3bffd37a2487a
"[긴급] C-ITS 등 교통산업 컨설팅, 수주 전략 기획, 제안 ( 대리-차장, 서울 )"	에이스파트너스서치펌	서울	https://kr.indeed.com/viewjob?jk=6330ea418e4347c4
기술영업(신입/경력)	에이치알 코리아	대한민국	https://kr.indeed.com/viewjob?jk=9fa9d498506f86aa
Video Analytics(VA) Software Developer	Success Korea	서울	https://kr.indeed.com/viewjob?jk=ca46d5dccd5e9d73
2018년 제2차 기상레이더센터 연구원(장애인) 특별	기상청	대한민국	https://kr.indeed.com/viewjob?jk=628e527f7e9ca158
[해외취업] 얼바인 소재 모바일 엑세서리 대기업 하반기 _Front-End Developer	피제이넥서스	대한민국	https://kr.indeed.com/viewjob?jk=4bd2e836d472ecba
[유펜솔루션] 웹 크롤링 엔진 개발자 경력 (서울)	유펜솔루션	서울 강남구	https://kr.indeed.com/viewjob?jk=f5f3bc6e243a4d9e
웹개발팀장	Success Korea	서울 잠실역	https://kr.indeed.com/viewjob?jk=c4e7809eb035c7ee
cloud/saas개발	Success Korea	서울	https://kr.indeed.com/viewjob?jk=6373005ce9ee17b0
빅데이터 전략/마케팅 (과~차장)	Success Korea	서울 중구	https://kr.indeed.com/viewjob?jk=c81984fb6cd9a0c6
저축은행 소비자금융본부 Data Science 팀	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=7376f377161ea4f2
서버 개발(사원~과장급)	Success Korea	서울 가산디지털단지역	https://kr.indeed.com/viewjob?jk=4801b7535e8bc40d
웹개발자	Success Korea	서울 잠실역	https://kr.indeed.com/viewjob?jk=2936adf2a7318db5
2014년도 국립기상연구소 연구원(기간제근로자) 특별 (기상기후 빅데이터 분석)	기상청	대한민국	https://kr.indeed.com/viewjob?jk=1fed0b76bf278b41
"[긴급] C-ITS 등 교통산업 컨설팅, 수주 전략 기획, 제안 ( 대리-부장급, 서울 )"	에이스파트너스서치펌	서울	https://kr.indeed.com/viewjob?jk=bf15fe82944586d0
전산팀 개발 담당	Success Korea	서울 역삼동	https://kr.indeed.com/viewjob?jk=2d6e7d69a6ba52d6
[경력직] 클라우드 플랫폼(PaaS) 엔지니어 채용	에이치알 코리아	서울	https://kr.indeed.com/viewjob?jk=8d09144c7027cb06
저축은행 디지털마케팅본부 데이터분석 경력자	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=074bbbc1b7c4d596
시니어 백엔드 개발자(Senior Back-end Developer)	큐피스트	서울 청담동	https://kr.indeed.com/viewjob?jk=6f5f95ef23cb05f8
[글로벌 Vacuum Pump 제조사] S/W Test Engineer 경력직 채용	(주)씨앤에이코리아	천안 서북구	https://kr.indeed.com/viewjob?jk=7bb1e2b604c071e6
Platform server 개발자	Success Korea	성남 분당구	https://kr.indeed.com/viewjob?jk=3da2537c07ea7706
SW 개발	Success Korea	서울 신논현역	https://kr.indeed.com/viewjob?jk=6561c937add50cc4
SW Architect	Success Korea	서울 신논현역	https://kr.indeed.com/viewjob?jk=806b07d4b07e4c47
Solution Architecture: Starts-Up/Gaming	Success Korea	서울	https://kr.indeed.com/viewjob?jk=6ae76a6437a8a2b6
SW개발(3명)	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=989584aa51f96aa1
웹 서비스 백엔드(Back-end) 시니어 개발자	스탠드포인트	서울 금천구	https://kr.indeed.com/viewjob?jk=2962f736a95cb7e2
서버개발 엔지니어(사원~대리)	Success Korea	서울 가산디지털단지역	https://kr.indeed.com/viewjob?jk=a7b63456fe29200d
2019 Military Service Exemption Position Available at the IBS CMCM (Synthetic Organic/Polymer Chemistry OR Theoretical Study of Carbon and Related Materials)	울산과학기술원	울산 언양읍	https://kr.indeed.com/viewjob?jk=8becbf73bbda7c96
"대기업 딥러닝 / 빅데이터 프로젝트 경력자 (석사학위이상, 근무지-전남)"	대기업(유명그룹사)	전라남도 광양	https://kr.indeed.com/viewjob?jk=85e39a73f14a3b07
Linux 서버 개발자	Success Korea	성남 판교역	https://kr.indeed.com/viewjob?jk=fe69337a085bae5b
"판다인터네셔날 ) 앱 개발 및 보수 ,VPN 네트워크 구축 유경험자"	판다인터네셔날	부산 사하구	https://kr.indeed.com/viewjob?jk=8f3522e174fb95c9
Operations Manager (운영팀장) - 한국	Beam	서울	https://kr.indeed.com/viewjob?jk=43bf0c7e2b10e9b5
Microsoft 기술지원(Azure)	Success Korea	서울 논현동	https://kr.indeed.com/viewjob?jk=5620b1845a6fad85
Fullstack SW개발자	신재생에너지 분야 솔루션기업	성남 판교역	https://kr.indeed.com/viewjob?jk=a2089ff8a19a429f
[유펜솔루션] 웹 크롤링 엔진 개발자 경력 (대전)	유펜솔루션	서울 강남구	https://kr.indeed.com/viewjob?jk=c56cf399beea5f36
SW개발 매니저	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=a758b91ea2f0dd2b
DevOps Developer(Cloud)	Success Korea	서울 논현동	https://kr.indeed.com/viewjob?jk=4e0b7f602fa05487
DevOps 엔지니어(과장~차장급)	TV홈쇼핑	성남 판교역	https://kr.indeed.com/viewjob?jk=8af16ddc1e1a33b3
"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업"	에이치알 코리아	대한민국	https://kr.indeed.com/viewjob?jk=8c4e16d1785c009f
데이터 분석가 (Business Intelligence Analyst)	코스닥 상장 중견 게임기업	서울 강남구	https://kr.indeed.com/viewjob?jk=c1037225077ca4da
Frontend Developer (Javascript/React)	Bepro Company	서울	https://kr.indeed.com/viewjob?jk=d11342cfe074df78
Android Developer	Bepro Company	서울	https://kr.indeed.com/viewjob?jk=c6bf8184940d37c3
iOS Developer	Bepro Company	서울	https://kr.indeed.com/viewjob?jk=297e6568c740f98e
저축은행 디지털금융본부 Data Science 팀 CSS운영 경력자	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=bfb3ee6d45d67013
대기업 검색엔진 개발 (대리과장급)	차량IT 전문 기업 (대기업)	서울	https://kr.indeed.com/viewjob?jk=c58a6764306089e9
시스템 엔지니어	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=516545e5882be38c
Technical Artist	Success Korea	서울 강남구	https://kr.indeed.com/viewjob?jk=220551aa57f5eed8
운영(Business Operation Management) 경력자	유명메신저회사	서울 성동구	https://kr.indeed.com/viewjob?jk=caccb1d9be6bc918
Software Integration Engineer	Success Korea	서울	https://kr.indeed.com/viewjob?jk=d0ad8d53ad979e23
Operations Associate (운영팀원) - 한국	Beam	서울	https://kr.indeed.com/viewjob?jk=e58c6fe6fd87f03e
개인화 추천서비스 개발	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=18d4b759113240ca
Video Solution System Engineer	Success Korea	서울	https://kr.indeed.com/viewjob?jk=838599aa8cfbcf47
IT 강소기업 JAVA 솔루션 개발자 (경력직) (성수동)	휴먼브릿지앤코	서울	https://kr.indeed.com/viewjob?jk=c34f716ce3a4d2d0
2015년도 하반기 국립기상과학원 연구원(기간제근로자) (마감: 2015.11.27.)	기상청	대한민국	https://kr.indeed.com/viewjob?jk=db942c4ebdfb908a
빅데이터 플랫폼 운영 및 분석구현	Success Korea	서울	https://kr.indeed.com/viewjob?jk=89d3bffd37a2487a
"[긴급] C-ITS 등 교통산업 컨설팅, 수주 전략 기획, 제안 ( 대리-차장, 서울 )"	에이스파트너스서치펌	서울	https://kr.indeed.com/viewjob?jk=6330ea418e4347c4
기술영업(신입/경력)	에이치알 코리아	대한민국	https://kr.indeed.com/viewjob?jk=9fa9d498506f86aa
Video Analytics(VA) Software Developer	Success Korea	서울	https://kr.indeed.com/viewjob?jk=ca46d5dccd5e9d73
2018년 제2차 기상레이더센터 연구원(장애인) 특별	기상청	대한민국	https://kr.indeed.com/viewjob?jk=628e527f7e9ca158
[해외취업] 얼바인 소재 모바일 엑세서리 대기업 하반기 _Front-End Developer	피제이넥서스	대한민국	https://kr.indeed.com/viewjob?jk=4bd2e836d472ecba
[유펜솔루션] 웹 크롤링 엔진 개발자 경력 (서울)	유펜솔루션	서울 강남구	https://kr.indeed.com/viewjob?jk=f5f3bc6e243a4d9e
웹개발팀장	Success Korea	서울 잠실역	https://kr.indeed.com/viewjob?jk=c4e7809eb035c7ee
cloud/saas개발	Success Korea	서울	https://kr.indeed.com/viewjob?jk=6373005ce9ee17b0
빅데이터 전략/마케팅 (과~차장)	Success Korea	서울 중구	https://kr.indeed.com/viewjob?jk=c81984fb6cd9a0c6
저축은행 소비자금융본부 Data Science 팀	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=7376f377161ea4f2
서버 개발(사원~과장급)	Success Korea	서울 가산디지털단지역	https://kr.indeed.com/viewjob?jk=4801b7535e8bc40d
웹개발자	Success Korea	서울 잠실역	https://kr.indeed.com/viewjob?jk=2936adf2a7318db5
2014년도 국립기상연구소 연구원(기간제근로자) 특별 (기상기후 빅데이터 분석)	기상청	대한민국	https://kr.indeed.com/viewjob?jk=1fed0b76bf278b41
"[긴급] C-ITS 등 교통산업 컨설팅, 수주 전략 기획, 제안 ( 대리-부장급, 서울 )"	에이스파트너스서치펌	서울	https://kr.indeed.com/viewjob?jk=bf15fe82944586d0
전산팀 개발 담당	Success Korea	서울 역삼동	https://kr.indeed.com/viewjob?jk=2d6e7d69a6ba52d6
[경력직] 클라우드 플랫폼(PaaS) 엔지니어 채용	에이치알 코리아	서울	https://kr.indeed.com/viewjob?jk=8d09144c7027cb06
저축은행 디지털마케팅본부 데이터분석 경력자	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=074bbbc1b7c4d596
시니어 백엔드 개발자(Senior Back-end Developer)	큐피스트	서울 청담동	https://kr.indeed.com/viewjob?jk=6f5f95ef23cb05f8
[글로벌 Vacuum Pump 제조사] S/W Test Engineer 경력직 채용	(주)씨앤에이코리아	천안 서북구	https://kr.indeed.com/viewjob?jk=7bb1e2b604c071e6
Platform server 개발자	Success Korea	성남 분당구	https://kr.indeed.com/viewjob?jk=3da2537c07ea7706
SW 개발	Success Korea	서울 신논현역	https://kr.indeed.com/viewjob?jk=6561c937add50cc4
SW Architect	Success Korea	서울 신논현역	https://kr.indeed.com/viewjob?jk=806b07d4b07e4c47
Solution Architecture: Starts-Up/Gaming	Success Korea	서울	https://kr.indeed.com/viewjob?jk=6ae76a6437a8a2b6
SW개발(3명)	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=989584aa51f96aa1
웹 서비스 백엔드(Back-end) 시니어 개발자	스탠드포인트	서울 금천구	https://kr.indeed.com/viewjob?jk=2962f736a95cb7e2
서버개발 엔지니어(사원~대리)	Success Korea	서울 가산디지털단지역	https://kr.indeed.com/viewjob?jk=a7b63456fe29200d
2019 Military Service Exemption Position Available at the IBS CMCM (Synthetic Organic/Polymer Chemistry OR Theoretical Study of Carbon and Related Materials)	울산과학기술원	울산 언양읍	https://kr.indeed.com/viewjob?jk=8becbf73bbda7c96
"대기업 딥러닝 / 빅데이터 프로젝트 경력자 (석사학위이상, 근무지-전남)"	대기업(유명그룹사)	전라남도 광양	https://kr.indeed.com/viewjob?jk=85e39a73f14a3b07
Linux 서버 개발자	Success Korea	성남 판교역	https://kr.indeed.com/viewjob?jk=fe69337a085bae5b
"판다인터네셔날 ) 앱 개발 및 보수 ,VPN 네트워크 구축 유경험자"	판다인터네셔날	부산 사하구	https://kr.indeed.com/viewjob?jk=8f3522e174fb95c9
Operations Manager (운영팀장) - 한국	Beam	서울	https://kr.indeed.com/viewjob?jk=43bf0c7e2b10e9b5
Microsoft 기술지원(Azure)	Success Korea	서울 논현동	https://kr.indeed.com/viewjob?jk=5620b1845a6fad85
Fullstack SW개발자	신재생에너지 분야 솔루션기업	성남 판교역	https://kr.indeed.com/viewjob?jk=a2089ff8a19a429f
[유펜솔루션] 웹 크롤링 엔진 개발자 경력 (대전)	유펜솔루션	서울 강남구	https://kr.indeed.com/viewjob?jk=c56cf399beea5f36
SW개발 매니저	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=a758b91ea2f0dd2b
DevOps Developer(Cloud)	Success Korea	서울 논현동	https://kr.indeed.com/viewjob?jk=4e0b7f602fa05487
DevOps 엔지니어(과장~차장급)	TV홈쇼핑	성남 판교역	https://kr.indeed.com/viewjob?jk=8af16ddc1e1a33b3
"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업"	에이치알 코리아	대한민국	https://kr.indeed.com/viewjob?jk=8c4e16d1785c009f
데이터 분석가 (Business Intelligence Analyst)	코스닥 상장 중견 게임기업	서울 강남구	https://kr.indeed.com/viewjob?jk=c1037225077ca4da
Frontend Developer (Javascript/React)	Bepro Company	서울	https://kr.indeed.com/viewjob?jk=d11342cfe074df78
Android Developer	Bepro Company	서울	https://kr.indeed.com/viewjob?jk=c6bf8184940d37c3
iOS Developer	Bepro Company	서울	https://kr.indeed.com/viewjob?jk=297e6568c740f98e
Linux 서버 개발자	Success Korea	성남 판교역	https://kr.indeed.com/viewjob?jk=fe69337a085bae5b
웹개발자 모집	원오토메이션	창원 의창구	https://kr.indeed.com/viewjob?jk=e4a8d8095243c5bb
저축은행 앱마케팅팀	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=35cefd4d91c7b366
빅데이터 전략/마케팅 (과~차장)	Success Korea	서울 중구	https://kr.indeed.com/viewjob?jk=c81984fb6cd9a0c6
"Imaging Scientist, Technology Development Center Korea"	Success Korea	경기도 화성	https://kr.indeed.com/viewjob?jk=dd525f7585490793
Ericsson-LG Enterprise 경력 개발자 (추가 )	에릭슨엘지	서울 금천구	https://kr.indeed.com/viewjob?jk=7aba45ffde3ad6ee
시스템 엔지니어	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=516545e5882be38c
Cloud System Engineer	Success Korea	서울	https://kr.indeed.com/viewjob?jk=3d594f8990d3a797
IT 강소기업 JAVA 솔루션 개발자 (경력직) (성수동)	휴먼브릿지앤코	서울	https://kr.indeed.com/viewjob?jk=c34f716ce3a4d2d0
시니어 백엔드 개발자(Senior Back-end Developer)	큐피스트	서울 청담동	https://kr.indeed.com/viewjob?jk=6f5f95ef23cb05f8
웹 서비스 백엔드(Back-end) 시니어 개발자	스탠드포인트	서울 금천구	https://kr.indeed.com/viewjob?jk=2962f736a95cb7e2
Server Developer(PHP)	Success Korea	서울	https://kr.indeed.com/viewjob?jk=c8869aca354714a1
Solution Architecture: Starts-Up/Gaming	Success Korea	서울	https://kr.indeed.com/viewjob?jk=6ae76a6437a8a2b6
저축은행 디지털뱅킹팀 데이터분석 경력	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=53ced11b1e0addce
저축은행 소비자금융본부 Data Science 팀	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=7376f377161ea4f2
웹개발팀장	Success Korea	서울 잠실역	https://kr.indeed.com/viewjob?jk=c4e7809eb035c7ee
대기업 검색엔진 개발 (대리과장급)	차량IT 전문 기업 (대기업)	서울	https://kr.indeed.com/viewjob?jk=c58a6764306089e9
Platform server 개발자	Success Korea	성남 분당구	https://kr.indeed.com/viewjob?jk=3da2537c07ea7706
Technical Artist	Success Korea	서울 강남구	https://kr.indeed.com/viewjob?jk=220551aa57f5eed8
서버개발 엔지니어(사원~대리)	Success Korea	서울 가산디지털단지역	https://kr.indeed.com/viewjob?jk=a7b63456fe29200d
서버 개발자	유명메신저회사	서울 강남구	https://kr.indeed.com/viewjob?jk=dcb07fd3748b0b94
[경력직] 클라우드 플랫폼(PaaS) 엔지니어 채용	에이치알 코리아	서울	https://kr.indeed.com/viewjob?jk=8d09144c7027cb06
개인화 추천서비스 개발	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=18d4b759113240ca
서비스 개발 및 관리	Success Korea	서울	https://kr.indeed.com/viewjob?jk=bbf36187bf5002f0
Security Developer	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=ba3e218f3dfb8be7
SW Architect	Success Korea	서울 신논현역	https://kr.indeed.com/viewjob?jk=806b07d4b07e4c47
"대기업 딥러닝 / 빅데이터 프로젝트 경력자 (석사학위이상, 근무지-전남)"	대기업(유명그룹사)	전라남도 광양	https://kr.indeed.com/viewjob?jk=85e39a73f14a3b07
영상보안 Application 개발 및 수행	Success Korea	서울 중구	https://kr.indeed.com/viewjob?jk=493a39e613f9971a
"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업"	에이치알 코리아	대한민국	https://kr.indeed.com/viewjob?jk=8c4e16d1785c009f
웹개발자	Success Korea	서울 잠실역	https://kr.indeed.com/viewjob?jk=2936adf2a7318db5
Fullstack SW개발자	신재생에너지 분야 솔루션기업	성남 판교역	https://kr.indeed.com/viewjob?jk=a2089ff8a19a429f
서버 개발(사원~과장급)	Success Korea	서울 가산디지털단지역	https://kr.indeed.com/viewjob?jk=4801b7535e8bc40d
저축은행 디지털금융본부 Data Science 팀 CSS운영 경력자	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=bfb3ee6d45d67013
보안 개발전문가	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=dcc2877b33c5b511
저축은행 디지털마케팅본부 데이터분석 경력자	국내자본 저축은행	서울 구로구	https://kr.indeed.com/viewjob?jk=074bbbc1b7c4d596
디지털마케팅본부 수신상품 기획 및 전략수립 경력자	국내자본 저축은행	서울	https://kr.indeed.com/viewjob?jk=509e7ab10e54f962
Data Mining 개발(3년이상 경력)	에이치알 코리아	서울	https://kr.indeed.com/viewjob?jk=8cf3625826afa063
cloud/saas개발	Success Korea	서울	https://kr.indeed.com/viewjob?jk=6373005ce9ee17b0
SW 개발	Success Korea	서울 신논현역	https://kr.indeed.com/viewjob?jk=6561c937add50cc4
빅데이터 개발(3년이상 경력)	에이치알 코리아	서울	https://kr.indeed.com/viewjob?jk=a72ab5e8773b9ad8
운영(Business Operation Management) 경력자	유명메신저회사	서울 성동구	https://kr.indeed.com/viewjob?jk=caccb1d9be6bc918
Operations Associate (운영팀원) - 한국	Beam	서울	https://kr.indeed.com/viewjob?jk=e58c6fe6fd87f03e
전산팀 개발 담당	Success Korea	서울 역삼동	https://kr.indeed.com/viewjob?jk=2d6e7d69a6ba52d6
보안개발자(ASAP)	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=a979e53aa387868c
DevOps 엔지니어(과장~차장급)	TV홈쇼핑	성남 판교역	https://kr.indeed.com/viewjob?jk=8af16ddc1e1a33b3
SW개발(3명)	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=989584aa51f96aa1
SW개발 매니저	Success Korea	서울 삼성동	https://kr.indeed.com/viewjob?jk=a758b91ea2f0dd2b
DevOps Developer(Cloud)	Success Korea	서울 논현동	https://kr.indeed.com/viewjob?jk=4e0b7f602fa05487
Microsoft 기술지원(Azure)	Success Korea	서울 논현동	https://kr.indeed.com/viewjob?jk=5620b1845a6fad85
Operations Manager (운영팀장) - 한국	Beam	서울	https://kr.indeed.com/viewjob?jk=43bf0c7e2b10e9b5
데이터 분석가 (Business Intelligence Analyst)	코스닥 상장 중견 게임기업	서울 강남구	https://kr.indeed.com/viewjob?jk=c1037225077ca4da
